06-02-21,10:24:39,nxdsf,3.000000E+1,nxdsct,5.100000E+1,nxdst,1.520000E+2,nxdsbs,4.364700E+4,nxdstrs,2.174700E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0,cpastate,3.000000E+0,cparun,1.000000E+0,cpawarn,-0.000000E+0,cpaerr,-0.000000E+0,cpatempwi,1.825222E+1,cpatempwo,2.454167E+1,cpatempo,2.725000E+1,cpatemph,6.334666E+1,cpalp,1.160595E+2,cpalpa,1.115064E+2,cpahp,3.062597E+2,cpahpa,3.029413E+2,cpadp,1.914370E+2,cpacurrent,1.162129E+1,cpahours,4.253000E+2,cpapscale,0.000000E+0,cpatscale,1.000000E+0,cpasn,1.102800E+4,cpamodel,1.043000E+3
06-02-21,10:25:40,nxdsf,3.000000E+1,nxdsct,5.100000E+1,nxdst,1.520000E+2,nxdsbs,4.364700E+4,nxdstrs,2.174700E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0,cpastate,3.000000E+0,cparun,1.000000E+0,cpawarn,-0.000000E+0,cpaerr,-0.000000E+0,cpatempwi,1.831111E+1,cpatempwo,2.457778E+1,cpatempo,2.728111E+1,cpatemph,6.332555E+1,cpalp,1.052539E+2,cpalpa,1.113108E+2,cpahp,3.010248E+2,cpahpa,3.028385E+2,cpadp,1.915153E+2,cpacurrent,1.161597E+1,cpahours,4.253000E+2,cpapscale,0.000000E+0,cpatscale,1.000000E+0,cpasn,1.102800E+4,cpamodel,1.043000E+3
06-02-21,10:26:41,nxdsf,3.000000E+1,nxdsct,5.100000E+1,nxdst,1.520000E+2,nxdsbs,4.364700E+4,nxdstrs,2.174700E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0,cpastate,3.000000E+0,cparun,1.000000E+0,cpawarn,-0.000000E+0,cpaerr,-0.000000E+0,cpatempwi,1.835500E+1,cpatempwo,2.460611E+1,cpatempo,2.732000E+1,cpatemph,6.334167E+1,cpalp,1.052862E+2,cpalpa,1.114262E+2,cpahp,3.004694E+2,cpahpa,3.029395E+2,cpadp,1.915120E+2,cpacurrent,1.161012E+1,cpahours,4.253000E+2,cpapscale,0.000000E+0,cpatscale,1.000000E+0,cpasn,1.102800E+4,cpamodel,1.043000E+3
06-02-21,10:27:43,nxdsf,3.000000E+1,nxdsct,5.100000E+1,nxdst,1.520000E+2,nxdsbs,4.364700E+4,nxdstrs,2.174700E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0,cpastate,3.000000E+0,cparun,1.000000E+0,cpawarn,-0.000000E+0,cpaerr,-0.000000E+0,cpatempwi,1.841389E+1,cpatempwo,2.465000E+1,cpatempo,2.735611E+1,cpatemph,6.337000E+1,cpalp,1.129197E+2,cpalpa,1.113661E+2,cpahp,3.036801E+2,cpahpa,3.029940E+2,cpadp,1.915967E+2,cpacurrent,1.161579E+1,cpahours,4.254000E+2,cpapscale,0.000000E+0,cpatscale,1.000000E+0,cpasn,1.102800E+4,cpamodel,1.043000E+3
06-02-21,10:28:43,nxdsf,3.000000E+1,nxdsct,5.100000E+1,nxdst,1.520000E+2,nxdsbs,4.364700E+4,nxdstrs,2.174700E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0,cpastate,3.000000E+0,cparun,1.000000E+0,cpawarn,-0.000000E+0,cpaerr,-0.000000E+0,cpatempwi,1.842167E+1,cpatempwo,2.467556E+1,cpatempo,2.741500E+1,cpatemph,6.322445E+1,cpalp,1.136629E+2,cpalpa,1.114726E+2,cpahp,3.040964E+2,cpahpa,3.029236E+2,cpadp,1.914192E+2,cpacurrent,1.158607E+1,cpahours,4.254000E+2,cpapscale,0.000000E+0,cpatscale,1.000000E+0,cpasn,1.102800E+4,cpamodel,1.043000E+3
06-02-21,10:29:43,nxdsf,3.000000E+1,nxdsct,5.100000E+1,nxdst,1.520000E+2,nxdsbs,4.364700E+4,nxdstrs,2.174700E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0,cpastate,3.000000E+0,cparun,1.000000E+0,cpawarn,-0.000000E+0,cpaerr,-0.000000E+0,cpatempwi,1.839889E+1,cpatempwo,2.465222E+1,cpatempo,2.737889E+1,cpatemph,6.341667E+1,cpalp,1.133484E+2,cpalpa,1.114645E+2,cpahp,3.035227E+2,cpahpa,3.029452E+2,cpadp,1.914477E+2,cpacurrent,1.151696E+1,cpahours,4.254000E+2,cpapscale,0.000000E+0,cpatscale,1.000000E+0,cpasn,1.102800E+4,cpamodel,1.043000E+3
06-02-21,10:30:43,nxdsf,3.000000E+1,nxdsct,5.100000E+1,nxdst,1.520000E+2,nxdsbs,4.364700E+4,nxdstrs,2.174700E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0,cpastate,3.000000E+0,cparun,1.000000E+0,cpawarn,-0.000000E+0,cpaerr,-0.000000E+0,cpatempwi,1.839111E+1,cpatempwo,2.463445E+1,cpatempo,2.734055E+1,cpatemph,6.333111E+1,cpalp,1.123049E+2,cpalpa,1.114937E+2,cpahp,3.034752E+2,cpahpa,3.028797E+2,cpadp,1.913533E+2,cpacurrent,1.156069E+1,cpahours,4.254000E+2,cpapscale,0.000000E+0,cpatscale,1.000000E+0,cpasn,1.102800E+4,cpamodel,1.043000E+3
06-02-21,10:31:44,nxdsf,3.000000E+1,nxdsct,5.100000E+1,nxdst,1.520000E+2,nxdsbs,4.364700E+4,nxdstrs,2.174700E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0,cpastate,3.000000E+0,cparun,1.000000E+0,cpawarn,-0.000000E+0,cpaerr,-0.000000E+0,cpatempwi,1.836555E+1,cpatempwo,2.459333E+1,cpatempo,2.733278E+1,cpatemph,6.338333E+1,cpalp,1.120486E+2,cpalpa,1.113704E+2,cpahp,3.038019E+2,cpahpa,3.028291E+2,cpadp,1.914200E+2,cpacurrent,1.159136E+1,cpahours,4.254000E+2,cpapscale,0.000000E+0,cpatscale,1.000000E+0,cpasn,1.102800E+4,cpamodel,1.043000E+3
06-02-21,10:32:46,nxdsf,3.000000E+1,nxdsct,5.100000E+1,nxdst,1.520000E+2,nxdsbs,4.364700E+4,nxdstrs,2.174700E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0,cpastate,3.000000E+0,cparun,1.000000E+0,cpawarn,-0.000000E+0,cpaerr,-0.000000E+0,cpatempwi,1.842944E+1,cpatempwo,2.468611E+1,cpatempo,2.740722E+1,cpatemph,6.314888E+1,cpalp,1.163115E+2,cpalpa,1.116258E+2,cpahp,3.070231E+2,cpahpa,3.028999E+2,cpadp,1.912782E+2,cpacurrent,1.162859E+1,cpahours,4.254000E+2,cpapscale,0.000000E+0,cpatscale,1.000000E+0,cpasn,1.102800E+4,cpamodel,1.043000E+3
06-02-21,10:33:47,nxdsf,3.000000E+1,nxdsct,5.100000E+1,nxdst,1.520000E+2,nxdsbs,4.364700E+4,nxdstrs,2.174700E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0,cpastate,3.000000E+0,cparun,1.000000E+0,cpawarn,-0.000000E+0,cpaerr,-0.000000E+0,cpatempwi,1.842445E+1,cpatempwo,2.476333E+1,cpatempo,2.746444E+1,cpatemph,6.328389E+1,cpalp,1.159162E+2,cpalpa,1.115092E+2,cpahp,3.062733E+2,cpahpa,3.029538E+2,cpadp,1.914475E+2,cpacurrent,1.157320E+1,cpahours,4.255000E+2,cpapscale,0.000000E+0,cpatscale,1.000000E+0,cpasn,1.102800E+4,cpamodel,1.043000E+3
06-02-21,10:34:49,nxdsf,3.000000E+1,nxdsct,5.100000E+1,nxdst,1.520000E+2,nxdsbs,4.364700E+4,nxdstrs,2.174700E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0,cpastate,3.000000E+0,cparun,1.000000E+0,cpawarn,-0.000000E+0,cpaerr,-0.000000E+0,cpatempwi,1.843722E+1,cpatempwo,2.466500E+1,cpatempo,2.740722E+1,cpatemph,6.338333E+1,cpalp,1.135316E+2,cpalpa,1.114829E+2,cpahp,3.045442E+2,cpahpa,3.029980E+2,cpadp,1.915334E+2,cpacurrent,1.161007E+1,cpahours,4.255000E+2,cpapscale,0.000000E+0,cpatscale,1.000000E+0,cpasn,1.102800E+4,cpamodel,1.043000E+3
06-02-21,10:35:49,nxdsf,3.000000E+1,nxdsct,5.100000E+1,nxdst,1.520000E+2,nxdsbs,4.364700E+4,nxdstrs,2.174700E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0,cpastate,3.000000E+0,cparun,1.000000E+0,cpawarn,-0.000000E+0,cpaerr,-0.000000E+0,cpatempwi,1.844500E+1,cpatempwo,2.469333E+1,cpatempo,2.742278E+1,cpatemph,6.332333E+1,cpalp,1.130401E+2,cpalpa,1.115375E+2,cpahp,3.038682E+2,cpahpa,3.030077E+2,cpadp,1.914833E+2,cpacurrent,1.161000E+1,cpahours,4.255000E+2,cpapscale,0.000000E+0,cpatscale,1.000000E+0,cpasn,1.102800E+4,cpamodel,1.043000E+3
06-02-21,10:36:50,nxdsf,3.000000E+1,nxdsct,5.100000E+1,nxdst,1.520000E+2,nxdsbs,4.364700E+4,nxdstrs,2.174700E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0,cpastate,3.000000E+0,cparun,1.000000E+0,cpawarn,-0.000000E+0,cpaerr,-0.000000E+0,cpatempwi,1.846556E+1,cpatempwo,2.469333E+1,cpatempo,2.748222E+1,cpatemph,6.332056E+1,cpalp,1.128436E+2,cpalpa,1.115348E+2,cpahp,3.044889E+2,cpahpa,3.030041E+2,cpadp,1.914870E+2,cpacurrent,1.165252E+1,cpahours,4.255000E+2,cpapscale,0.000000E+0,cpatscale,1.000000E+0,cpasn,1.102800E+4,cpamodel,1.043000E+3
06-02-21,10:37:52,nxdsf,3.000000E+1,nxdsct,5.100000E+1,nxdst,1.520000E+2,nxdsbs,4.364700E+4,nxdstrs,2.174700E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0,cpastate,3.000000E+0,cparun,1.000000E+0,cpawarn,-0.000000E+0,cpaerr,-0.000000E+0,cpatempwi,1.847833E+1,cpatempwo,2.472167E+1,cpatempo,2.752889E+1,cpatemph,6.338555E+1,cpalp,1.092117E+2,cpalpa,1.114431E+2,cpahp,2.993601E+2,cpahpa,3.029063E+2,cpadp,1.914857E+2,cpacurrent,1.165898E+1,cpahours,4.255000E+2,cpapscale,0.000000E+0,cpatscale,1.000000E+0,cpasn,1.102800E+4,cpamodel,1.043000E+3
06-02-21,10:38:53,nxdsf,3.000000E+1,nxdsct,5.100000E+1,nxdst,1.520000E+2,nxdsbs,4.364700E+4,nxdstrs,2.174700E+4,tc400errorcode,0.000000E+0,tc400ovtempelec,0.000000E+0,tc400ovtemppump,0.000000E+0,tc400setspdatt,1.000000E+0,tc400pumpaccel,0.000000E+0,tc400commerr,0.000000E+0,ctrl_pres,1.000000E+0,cpastate,3.000000E+0,cparun,1.000000E+0,cpawarn,-0.000000E+0,cpaerr,-0.000000E+0,cpatempwi,1.845778E+1,cpatempwo,2.471944E+1,cpatempo,2.745667E+1,cpatemph,6.333611E+1,cpalp,1.083778E+2,cpalpa,1.113858E+2,cpahp,2.989284E+2,cpahpa,3.029285E+2,cpadp,1.915663E+2,cpacurrent,1.169020E+1,cpahours,4.255000E+2,cpapscale,0.000000E+0,cpatscale,1.000000E+0,cpasn,1.102800E+4,cpamodel,1.043000E+3
