 27-01-21,14:57:08,0.002537
 27-01-21,14:58:08,0.002537
 27-01-21,14:59:08,0.002537
 27-01-21,15:00:08,0.002537
 27-01-21,15:01:08,0.002537
 27-01-21,15:02:08,0.002537
 27-01-21,15:03:08,0.002537
 27-01-21,15:04:09,0.002537
 27-01-21,15:05:09,0.002537
 27-01-21,15:06:09,0.002537
 27-01-21,15:07:09,0.002537
 27-01-21,15:08:09,0.002537
 27-01-21,15:09:09,0.004055
 27-01-21,15:10:09,0.002537
 27-01-21,15:11:09,0.004055
 27-01-21,15:12:09,0.002537
 27-01-21,15:13:09,0.002537
 27-01-21,15:14:09,0.002537
 27-01-21,15:15:09,0.002537
 27-01-21,15:16:09,0.002537
 27-01-21,15:17:09,0.002537
 27-01-21,15:18:09,0.002537
 27-01-21,15:19:09,0.002537
 27-01-21,15:20:09,0.002537
 27-01-21,15:21:09,0.002537
 27-01-21,15:22:09,0.002537
 27-01-21,15:23:09,0.002537
 27-01-21,15:24:09,0.002537
 27-01-21,15:25:09,0.002537
 27-01-21,15:26:09,0.002537
 27-01-21,15:27:09,0.002537
 27-01-21,15:28:09,0.002537
 27-01-21,15:29:09,0.002537
 27-01-21,15:30:09,0.002537
 27-01-21,15:31:09,0.002537
 27-01-21,15:32:09,0.004055
 27-01-21,15:33:09,0.002537
 27-01-21,15:34:09,0.002537
 27-01-21,15:35:09,0.002537
 27-01-21,15:36:09,0.004055
 27-01-21,15:37:09,0.002537
 27-01-21,15:38:09,0.002537
 27-01-21,15:39:09,0.002537
 27-01-21,15:40:09,0.002537
 27-01-21,15:41:09,0.002537
 27-01-21,15:42:09,0.002537
 27-01-21,15:43:09,0.002537
 27-01-21,15:44:09,0.002537
 27-01-21,15:45:09,0.002537
 27-01-21,15:46:09,0.002537
 27-01-21,15:47:09,0.002537
 27-01-21,15:48:09,0.002537
 27-01-21,15:49:09,0.002537
 27-01-21,15:50:09,0.002537
 27-01-21,15:51:09,0.002537
 27-01-21,15:52:10,0.002537
 27-01-21,15:53:10,0.002537
 27-01-21,15:54:10,0.002537
 27-01-21,15:55:10,0.002537
 27-01-21,15:56:10,0.002537
 27-01-21,15:57:10,0.002537
 27-01-21,15:58:10,0.002537
 27-01-21,15:59:10,0.002537
 27-01-21,16:00:10,0.002537
 27-01-21,16:01:10,0.002537
 27-01-21,16:02:10,0.002537
 27-01-21,16:03:10,0.002537
 27-01-21,16:04:10,0.002537
 27-01-21,16:05:10,0.002537
 27-01-21,16:06:10,0.002537
 27-01-21,16:07:10,0.002537
 27-01-21,16:08:10,0.002537
 27-01-21,16:09:10,0.002537
 27-01-21,16:10:10,0.002537
 27-01-21,16:11:10,0.002537
 27-01-21,16:12:10,0.002537
 27-01-21,16:13:10,0.002537
 27-01-21,16:14:10,0.004055
 27-01-21,16:15:10,0.002537
 27-01-21,16:16:10,0.002537
 27-01-21,16:17:10,0.004055
 27-01-21,16:18:10,0.002537
 27-01-21,16:19:10,0.002537
 27-01-21,16:20:10,0.002537
 27-01-21,16:21:10,0.002537
 27-01-21,16:22:10,0.002537
 27-01-21,16:23:10,0.002537
 27-01-21,16:24:10,0.002537
 27-01-21,16:25:10,0.004055
 27-01-21,16:26:10,0.002537
 27-01-21,16:27:10,0.002537
 27-01-21,16:28:10,0.004055
 27-01-21,16:29:10,0.004055
 27-01-21,16:30:10,0.002537
 27-01-21,16:31:10,0.002537
 27-01-21,16:32:10,0.002537
 27-01-21,16:33:10,0.002537
 27-01-21,16:34:10,0.002537
 27-01-21,16:35:10,0.002537
 27-01-21,16:36:10,0.002537
 27-01-21,16:37:10,0.002537
 27-01-21,16:38:10,0.002537
 27-01-21,16:39:10,0.002537
 27-01-21,16:40:10,0.002537
 27-01-21,16:41:10,0.002537
 27-01-21,16:42:10,0.002537
 27-01-21,16:43:10,0.002537
 27-01-21,16:44:11,0.002537
 27-01-21,16:45:11,0.002537
 27-01-21,16:46:11,0.002537
 27-01-21,16:47:11,0.002537
 27-01-21,16:48:11,0.002537
 27-01-21,16:49:11,0.002537
 27-01-21,16:50:11,0.002537
 27-01-21,16:51:11,0.002537
 27-01-21,16:52:11,0.002537
 27-01-21,16:53:11,0.002537
 27-01-21,16:54:11,0.002537
 27-01-21,16:55:11,0.002537
 27-01-21,16:56:11,0.002537
 27-01-21,16:57:11,0.002537
 27-01-21,16:58:11,0.002537
 27-01-21,16:59:11,0.002537
 27-01-21,17:00:11,0.002537
 27-01-21,17:01:11,0.002537
 27-01-21,17:02:11,0.002537
 27-01-21,17:03:11,0.002537
 27-01-21,17:04:11,0.002537
 27-01-21,17:05:11,0.002537
 27-01-21,17:06:11,0.002537
 27-01-21,17:07:11,0.002537
 27-01-21,17:08:11,0.002537
 27-01-21,17:09:11,0.002537
 27-01-21,17:10:11,0.002537
 27-01-21,17:11:11,0.002537
 27-01-21,17:12:11,0.002537
 27-01-21,17:13:11,0.002537
 27-01-21,17:14:11,0.002537
 27-01-21,17:15:11,0.002537
 27-01-21,17:16:11,0.002537
 27-01-21,17:17:11,0.002537
 27-01-21,17:18:11,0.002537
 27-01-21,17:19:11,0.002537
