31-01-21,00:00:41,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.61E-2,0,1,CH3,        ,1, 2.01E+0,0,1,CH4,        ,1, 6.84E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.91E-1,0,1,
31-01-21,00:01:42,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.61E-2,0,1,CH3,        ,1, 2.09E+0,0,1,CH4,        ,1, 6.84E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.91E-1,0,1,
31-01-21,00:02:43,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.62E-2,0,1,CH3,        ,1, 2.00E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.91E-1,0,1,
31-01-21,00:03:44,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.62E-2,0,1,CH3,        ,1, 2.01E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.91E-1,0,1,
31-01-21,00:04:45,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.62E-2,0,1,CH3,        ,1, 2.05E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.92E-1,0,1,
31-01-21,00:05:46,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.62E-2,0,1,CH3,        ,1, 2.03E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.92E-1,0,1,
31-01-21,00:06:47,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.62E-2,0,1,CH3,        ,1, 1.96E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.92E-1,0,1,
31-01-21,00:07:48,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.62E-2,0,1,CH3,        ,1, 1.95E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.92E-1,0,1,
31-01-21,00:08:49,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.62E-2,0,1,CH3,        ,1, 1.95E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.92E-1,0,1,
31-01-21,00:09:50,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.62E-2,0,1,CH3,        ,1, 1.98E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.92E-1,0,1,
31-01-21,00:10:51,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.63E-2,0,1,CH3,        ,1, 1.94E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.93E-1,0,1,
31-01-21,00:11:52,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.63E-2,0,1,CH3,        ,1, 2.01E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.93E-1,0,1,
31-01-21,00:12:53,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.63E-2,0,1,CH3,        ,1, 2.10E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.93E-1,0,1,
31-01-21,00:13:54,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.63E-2,0,1,CH3,        ,1, 1.92E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.93E-1,0,1,
31-01-21,00:14:55,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.64E-2,0,1,CH3,        ,1, 1.97E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.94E-1,0,1,
31-01-21,00:15:56,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.64E-2,0,1,CH3,        ,1, 1.98E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.94E-1,0,1,
31-01-21,00:16:57,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.64E-2,0,1,CH3,        ,1, 1.97E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.94E-1,0,1,
31-01-21,00:17:57,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.64E-2,0,1,CH3,        ,1, 1.99E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.94E-1,0,1,
31-01-21,00:18:58,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.64E-2,0,1,CH3,        ,1, 2.02E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.94E-1,0,1,
31-01-21,00:19:59,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.65E-2,0,1,CH3,        ,1, 1.93E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.96E-1,0,1,
31-01-21,00:21:00,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.65E-2,0,1,CH3,        ,1, 1.90E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.95E-1,0,1,
31-01-21,00:22:01,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.65E-2,0,1,CH3,        ,1, 1.92E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.97E-1,0,1,
31-01-21,00:23:01,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.65E-2,0,1,CH3,        ,1, 1.90E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.97E-1,0,1,
31-01-21,00:24:02,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.65E-2,0,1,CH3,        ,1, 1.88E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.98E-1,0,1,
31-01-21,00:25:04,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.65E-2,0,1,CH3,        ,1, 1.93E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.98E-1,0,1,
31-01-21,00:26:05,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.65E-2,0,1,CH3,        ,1, 1.94E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 8.99E-1,0,1,
31-01-21,00:27:05,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.65E-2,0,1,CH3,        ,1, 1.92E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.00E-1,0,1,
31-01-21,00:28:06,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.66E-2,0,1,CH3,        ,1, 2.04E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.00E-1,0,1,
31-01-21,00:29:07,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.66E-2,0,1,CH3,        ,1, 2.03E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.00E-1,0,1,
31-01-21,00:30:08,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.66E-2,0,1,CH3,        ,1, 2.12E+0,0,1,CH4,        ,1, 6.83E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.00E-1,0,1,
31-01-21,00:31:09,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.66E-2,0,1,CH3,        ,1, 2.02E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.01E-1,0,1,
31-01-21,00:32:10,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.66E-2,0,1,CH3,        ,1, 1.97E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.01E-1,0,1,
31-01-21,00:33:11,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.66E-2,0,1,CH3,        ,1, 1.98E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.01E-1,0,1,
31-01-21,00:34:11,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.66E-2,0,1,CH3,        ,1, 1.99E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.02E-1,0,1,
31-01-21,00:35:12,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.66E-2,0,1,CH3,        ,1, 2.01E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.03E-1,0,1,
31-01-21,00:36:13,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.67E-2,0,1,CH3,        ,1, 1.90E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.03E-1,0,1,
31-01-21,00:37:14,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.67E-2,0,1,CH3,        ,1, 2.00E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.03E-1,0,1,
31-01-21,00:38:15,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.67E-2,0,1,CH3,        ,1, 1.90E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.04E-1,0,1,
31-01-21,00:39:16,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.67E-2,0,1,CH3,        ,1, 1.99E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.04E-1,0,1,
31-01-21,00:40:17,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.67E-2,0,1,CH3,        ,1, 2.06E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.05E-1,0,1,
31-01-21,00:41:18,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.68E-2,0,1,CH3,        ,1, 1.90E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.05E-1,0,1,
31-01-21,00:42:19,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.68E-2,0,1,CH3,        ,1, 1.90E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.05E-1,0,1,
31-01-21,00:43:20,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.68E-2,0,1,CH3,        ,1, 1.93E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.05E-1,0,1,
31-01-21,00:44:21,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.68E-2,0,1,CH3,        ,1, 1.98E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.05E-1,0,1,
31-01-21,00:45:22,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.68E-2,0,1,CH3,        ,1, 1.97E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.07E-1,0,1,
31-01-21,00:46:23,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.68E-2,0,1,CH3,        ,1, 1.91E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.06E-1,0,1,
31-01-21,00:47:24,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.68E-2,0,1,CH3,        ,1, 1.92E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.06E-1,0,1,
31-01-21,00:48:25,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.69E-2,0,1,CH3,        ,1, 1.96E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.07E-1,0,1,
31-01-21,00:49:25,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.69E-2,0,1,CH3,        ,1, 2.03E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.06E-1,0,1,
31-01-21,00:50:26,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.69E-2,0,1,CH3,        ,1, 1.92E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.06E-1,0,1,
31-01-21,00:51:27,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.69E-2,0,1,CH3,        ,1, 1.99E+0,0,1,CH4,        ,1, 6.82E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.08E-1,0,1,
31-01-21,00:52:28,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.69E-2,0,1,CH3,        ,1, 1.99E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.08E-1,0,1,
31-01-21,00:53:29,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.69E-2,0,1,CH3,        ,1, 1.94E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.08E-1,0,1,
31-01-21,00:54:31,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.69E-2,0,1,CH3,        ,1, 1.88E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.08E-1,0,1,
31-01-21,00:55:31,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.69E-2,0,1,CH3,        ,1, 1.99E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.09E-1,0,1,
31-01-21,00:56:32,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.69E-2,0,1,CH3,        ,1, 1.93E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.09E-1,0,1,
31-01-21,00:57:34,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.70E-2,0,1,CH3,        ,1, 1.95E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.09E-1,0,1,
31-01-21,00:58:35,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.70E-2,0,1,CH3,        ,1, 1.92E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.11E-1,0,1,
31-01-21,00:59:36,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.70E-2,0,1,CH3,        ,1, 2.00E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.10E-1,0,1,
31-01-21,01:00:37,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.70E-2,0,1,CH3,        ,1, 1.94E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.11E-1,0,1,
31-01-21,01:01:38,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.70E-2,0,1,CH3,        ,1, 2.02E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.10E-1,0,1,
31-01-21,01:02:39,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.70E-2,0,1,CH3,        ,1, 1.99E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.10E-1,0,1,
31-01-21,01:03:40,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.71E-2,0,1,CH3,        ,1, 1.97E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.12E-1,0,1,
31-01-21,01:04:40,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.71E-2,0,1,CH3,        ,1, 1.94E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.12E-1,0,1,
31-01-21,01:05:41,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.71E-2,0,1,CH3,        ,1, 1.96E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.12E-1,0,1,
31-01-21,01:06:42,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.72E-2,0,1,CH3,        ,1, 1.90E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.12E-1,0,1,
31-01-21,01:07:43,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.71E-2,0,1,CH3,        ,1, 2.02E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.12E-1,0,1,
31-01-21,01:08:44,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.72E-2,0,1,CH3,        ,1, 1.94E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.13E-1,0,1,
31-01-21,01:09:45,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.72E-2,0,1,CH3,        ,1, 1.89E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.13E-1,0,1,
31-01-21,01:10:46,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.72E-2,0,1,CH3,        ,1, 1.97E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.13E-1,0,1,
31-01-21,01:11:47,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.72E-2,0,1,CH3,        ,1, 1.97E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.13E-1,0,1,
31-01-21,01:12:48,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.72E-2,0,1,CH3,        ,1, 1.99E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.14E-1,0,1,
31-01-21,01:13:49,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.72E-2,0,1,CH3,        ,1, 2.02E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.15E-1,0,1,
31-01-21,01:14:50,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.72E-2,0,1,CH3,        ,1, 1.94E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.14E-1,0,1,
31-01-21,01:15:51,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.73E-2,0,1,CH3,        ,1, 2.00E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.14E-1,0,1,
31-01-21,01:16:52,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.73E-2,0,1,CH3,        ,1, 2.01E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.14E-1,0,1,
31-01-21,01:17:53,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.73E-2,0,1,CH3,        ,1, 1.95E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.15E-1,0,1,
31-01-21,01:18:54,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.73E-2,0,1,CH3,        ,1, 1.96E+0,0,1,CH4,        ,1, 6.81E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.16E-1,0,1,
31-01-21,01:19:55,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.73E-2,0,1,CH3,        ,1, 1.97E+0,0,1,CH4,        ,1, 6.80E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.16E-1,0,1,
31-01-21,01:20:56,CH1,        ,0, 2.00E-2,4,1,CH2,        ,1, 3.73E-2,0,1,CH3,        ,1, 1.95E+0,0,1,CH4,        ,1, 6.80E+2,0,1,CH5,        ,1, 7.59E+2,0,1,CH6,        ,1, 9.16E-1,0,1,
