27-01-21,10:37:05,295.796352
27-01-21,10:38:05,295.779635
27-01-21,10:39:05,295.796352
27-01-21,10:40:05,295.829787
27-01-21,10:41:05,295.829787
27-01-21,10:42:05,295.813069
27-01-21,10:43:05,295.846504
27-01-21,10:44:05,295.829787
27-01-21,10:45:05,295.829787
27-01-21,10:46:05,295.829787
27-01-21,10:47:05,295.829787
27-01-21,10:48:05,295.813069
27-01-21,10:49:05,295.829787
27-01-21,10:50:05,295.813069
27-01-21,10:51:05,295.829787
27-01-21,10:52:05,295.813069
27-01-21,10:53:05,295.796352
27-01-21,10:54:05,295.796352
27-01-21,10:55:06,295.829787
27-01-21,10:56:06,295.829787
27-01-21,10:57:06,295.779635
27-01-21,10:58:06,295.813069
27-01-21,10:59:06,295.813069
27-01-21,11:00:06,295.796352
27-01-21,11:01:06,295.813069
27-01-21,11:02:06,295.796352
27-01-21,11:03:06,295.796352
27-01-21,11:04:06,295.813069
27-01-21,11:05:06,295.796352
27-01-21,11:06:06,295.796352
27-01-21,11:07:06,295.762917
27-01-21,11:08:06,295.796352
27-01-21,11:09:06,295.813069
27-01-21,11:10:06,295.813069
27-01-21,11:11:06,295.829787
27-01-21,11:12:06,295.813069
27-01-21,11:13:06,295.846504
27-01-21,11:14:06,295.829787
27-01-21,11:15:06,295.879939
27-01-21,11:16:06,295.879939
27-01-21,11:17:06,295.879939
27-01-21,11:18:06,295.913373
27-01-21,11:19:07,295.930091
27-01-21,11:20:07,295.863221
27-01-21,11:21:06,295.896656
27-01-21,11:22:06,295.930091
27-01-21,11:23:06,295.896656
27-01-21,11:24:07,295.980243
27-01-21,11:25:07,296.080547
27-01-21,11:26:07,296.097264
27-01-21,11:27:07,296.113981
27-01-21,11:28:07,296.130699
27-01-21,11:29:07,296.164133
27-01-21,11:30:07,296.147416
27-01-21,11:31:07,296.147416
27-01-21,11:32:07,296.147416
27-01-21,11:33:07,296.147416
27-01-21,11:34:07,296.130699
27-01-21,11:35:07,296.164133
27-01-21,11:36:07,296.147416
27-01-21,11:37:07,296.214285
27-01-21,11:38:07,296.164133
27-01-21,11:39:07,296.164133
27-01-21,11:40:07,296.197568
27-01-21,11:41:08,296.197568
27-01-21,11:42:08,296.197568
27-01-21,11:43:08,296.197568
27-01-21,11:44:08,296.214285
27-01-21,11:45:08,296.214285
27-01-21,11:46:08,296.231003
27-01-21,11:47:08,296.24772
27-01-21,11:48:08,296.231003
27-01-21,11:49:08,296.24772
27-01-21,11:50:08,296.214285
27-01-21,11:51:08,296.214285
27-01-21,11:52:08,296.231003
27-01-21,11:53:08,296.231003
27-01-21,11:54:08,296.24772
27-01-21,11:55:08,296.24772
27-01-21,11:56:09,296.231003
27-01-21,11:57:09,296.264437
27-01-21,11:58:09,296.24772
27-01-21,11:59:09,296.24772
27-01-21,12:00:09,296.264437
27-01-21,12:01:09,296.281155
27-01-21,12:02:09,296.281155
27-01-21,12:03:09,296.264437
27-01-21,12:04:09,296.264437
27-01-21,12:05:09,296.297872
27-01-21,12:06:09,296.264437
27-01-21,12:07:09,296.24772
27-01-21,12:08:09,296.164133
27-01-21,12:09:10,296.080547
27-01-21,12:10:10,296.030395
27-01-21,12:11:10,295.946808
27-01-21,12:12:10,295.930091
27-01-21,12:13:10,295.879939
27-01-21,12:14:10,295.913373
27-01-21,12:15:10,295.863221
27-01-21,12:16:10,295.863221
27-01-21,12:17:10,295.829787
27-01-21,12:18:10,295.846504
27-01-21,12:19:10,295.829787
27-01-21,12:20:10,295.813069
27-01-21,12:21:10,295.813069
27-01-21,12:22:10,295.829787
27-01-21,12:23:10,295.796352
27-01-21,12:24:10,295.779635
27-01-21,12:25:11,295.779635
27-01-21,12:26:11,295.796352
27-01-21,12:27:11,295.779635
27-01-21,12:28:11,295.796352
27-01-21,12:29:11,295.779635
27-01-21,12:30:11,295.779635
27-01-21,12:31:11,295.779635
27-01-21,12:32:11,295.762917
27-01-21,12:33:11,295.796352
27-01-21,12:34:11,295.762917
27-01-21,12:35:11,295.762917
27-01-21,12:36:11,295.779635
27-01-21,12:37:11,295.762917
27-01-21,12:38:12,295.729483
27-01-21,12:39:12,295.7462
27-01-21,12:40:12,295.779635
