27-01-21,10:37:05,31.003
27-01-21,10:38:05,31.004
27-01-21,10:39:05,31.003
27-01-21,10:40:05,31.001
27-01-21,10:41:05,31.001
27-01-21,10:42:05,31.002
27-01-21,10:43:05,31.0
27-01-21,10:44:05,31.001
27-01-21,10:45:05,31.001
27-01-21,10:46:05,31.001
27-01-21,10:47:05,31.001
27-01-21,10:48:05,31.002
27-01-21,10:49:05,31.001
27-01-21,10:50:05,31.002
27-01-21,10:51:05,31.001
27-01-21,10:52:05,31.002
27-01-21,10:53:05,31.003
27-01-21,10:54:05,31.003
27-01-21,10:55:06,31.001
27-01-21,10:56:06,31.001
27-01-21,10:57:06,31.004
27-01-21,10:58:06,31.002
27-01-21,10:59:06,31.002
27-01-21,11:00:06,31.003
27-01-21,11:01:06,31.002
27-01-21,11:02:06,31.003
27-01-21,11:03:06,31.003
27-01-21,11:04:06,31.002
27-01-21,11:05:06,31.003
27-01-21,11:06:06,31.003
27-01-21,11:07:06,31.005
27-01-21,11:08:06,31.003
27-01-21,11:09:06,31.002
27-01-21,11:10:06,31.002
27-01-21,11:11:06,31.001
27-01-21,11:12:06,31.002
27-01-21,11:13:06,31.0
27-01-21,11:14:06,31.001
27-01-21,11:15:06,30.998
27-01-21,11:16:06,30.998
27-01-21,11:17:06,30.998
27-01-21,11:18:06,30.996
27-01-21,11:19:07,30.995
27-01-21,11:20:07,30.999
27-01-21,11:21:06,30.997
27-01-21,11:22:06,30.995
27-01-21,11:23:06,30.997
27-01-21,11:24:07,30.992
27-01-21,11:25:07,30.986
27-01-21,11:26:07,30.985
27-01-21,11:27:07,30.984
27-01-21,11:28:07,30.983
27-01-21,11:29:07,30.981
27-01-21,11:30:07,30.982
27-01-21,11:31:07,30.982
27-01-21,11:32:07,30.982
27-01-21,11:33:07,30.982
27-01-21,11:34:07,30.983
27-01-21,11:35:07,30.981
27-01-21,11:36:07,30.982
27-01-21,11:37:07,30.978
27-01-21,11:38:07,30.981
27-01-21,11:39:07,30.981
27-01-21,11:40:07,30.979
27-01-21,11:41:08,30.979
27-01-21,11:42:08,30.979
27-01-21,11:43:08,30.979
27-01-21,11:44:08,30.978
27-01-21,11:45:08,30.978
27-01-21,11:46:08,30.977
27-01-21,11:47:08,30.976
27-01-21,11:48:08,30.977
27-01-21,11:49:08,30.976
27-01-21,11:50:08,30.978
27-01-21,11:51:08,30.978
27-01-21,11:52:08,30.977
27-01-21,11:53:08,30.977
27-01-21,11:54:08,30.976
27-01-21,11:55:08,30.976
27-01-21,11:56:09,30.977
27-01-21,11:57:09,30.975
27-01-21,11:58:09,30.976
27-01-21,11:59:09,30.976
27-01-21,12:00:09,30.975
27-01-21,12:01:09,30.974
27-01-21,12:02:09,30.974
27-01-21,12:03:09,30.975
27-01-21,12:04:09,30.975
27-01-21,12:05:09,30.973
27-01-21,12:06:09,30.975
27-01-21,12:07:09,30.976
27-01-21,12:08:09,30.981
27-01-21,12:09:10,30.986
27-01-21,12:10:10,30.989
27-01-21,12:11:10,30.994
27-01-21,12:12:10,30.995
27-01-21,12:13:10,30.998
27-01-21,12:14:10,30.996
27-01-21,12:15:10,30.999
27-01-21,12:16:10,30.999
27-01-21,12:17:10,31.001
27-01-21,12:18:10,31.0
27-01-21,12:19:10,31.001
27-01-21,12:20:10,31.002
27-01-21,12:21:10,31.002
27-01-21,12:22:10,31.001
27-01-21,12:23:10,31.003
27-01-21,12:24:10,31.004
27-01-21,12:25:11,31.004
27-01-21,12:26:11,31.003
27-01-21,12:27:11,31.004
27-01-21,12:28:11,31.003
27-01-21,12:29:11,31.004
27-01-21,12:30:11,31.004
27-01-21,12:31:11,31.004
27-01-21,12:32:11,31.005
27-01-21,12:33:11,31.003
27-01-21,12:34:11,31.005
27-01-21,12:35:11,31.005
27-01-21,12:36:11,31.004
27-01-21,12:37:11,31.005
27-01-21,12:38:12,31.007
27-01-21,12:39:12,31.006
27-01-21,12:40:12,31.004
27-01-21,12:41:12,31.006
27-01-21,12:42:12,31.005
27-01-21,12:43:12,31.004
27-01-21,12:44:12,31.004
27-01-21,12:45:12,31.005
27-01-21,12:46:12,31.004
27-01-21,12:47:12,31.005
27-01-21,12:48:12,31.005
27-01-21,12:49:12,31.006
27-01-21,12:50:12,31.006
27-01-21,12:51:12,31.005
27-01-21,12:52:13,31.005
27-01-21,12:53:13,31.004
27-01-21,12:54:13,31.006
27-01-21,12:55:13,31.005
27-01-21,12:56:13,31.006
27-01-21,12:57:13,31.004
27-01-21,12:58:13,31.005
27-01-21,12:59:13,31.006
27-01-21,13:00:13,31.006
27-01-21,13:01:13,31.007
27-01-21,13:02:14,31.006
27-01-21,13:03:14,31.006
27-01-21,13:04:14,31.005
27-01-21,13:05:14,31.006
27-01-21,13:06:14,31.006
27-01-21,13:07:14,31.006
27-01-21,13:08:14,31.006
27-01-21,13:09:14,31.006
27-01-21,13:10:14,31.005
27-01-21,13:11:14,31.005
27-01-21,13:12:14,31.006
27-01-21,13:13:14,31.005
27-01-21,13:14:14,31.004
27-01-21,13:15:15,31.005
27-01-21,13:16:15,31.005
27-01-21,13:17:15,31.004
27-01-21,13:18:15,31.005
27-01-21,13:19:15,31.005
27-01-21,13:20:15,31.006
27-01-21,13:21:15,31.005
27-01-21,13:22:15,31.004
27-01-21,13:23:15,31.006
27-01-21,13:24:15,31.006
27-01-21,13:25:15,31.006
27-01-21,13:26:16,31.005
27-01-21,13:27:16,31.005
27-01-21,13:28:16,31.005
27-01-21,13:29:16,31.005
